x,y,z,__prediction
-3.5471225,-0.8198147,-3.6428661,135628.0115143911
-15.573727,-1.6609917,5.546299,104273.90741690161
-15.594732,-1.6245747,5.565007,108058.47620348407
-4.476419,1.5794544,-16.8512,154946.84361857537
7.5357223,-0.594471,-11.50942,108296.44927897374
-15.472118,-8.313817,9.6273575,82964.44095602215
-4.0011835,1.299777,-15.359634,133144.47106877156
-3.875247,1.0492487,-16.555305,127672.95130217615
-3.8772483,1.0558548,-16.554436,132522.2421676659
-3.8980176,1.0837374,-16.615227,141276.30995716556
-5.737896,-7.464787,-6.269527,129466.66979759987
-3.8896313,1.0665331,-16.58054,133776.2247991659
-2.213702,-0.79546833,-2.5251675,193155.9243296538
-3.8214388,1.0267277,-16.3596,138972.97802141332
-1.6528139,0.049118996,0.021586895,172994.7816891893
-2.0301218,-0.62737083,-0.6838794,129611.70068826553
-2.795397,0.84458065,-2.8628447,178611.75593054193
6.365459,-2.1703377,7.897662,168139.58691719192
4.901367,0.6276169,6.800953,234170.43038078342
4.8863716,3.1863956,7.4446764,322871.7582295188
10.034729,-1.2692676,6.1975307,207013.07570636275
3.335775,1.6011848,-0.7629881,173468.6599625998
3.5845385,2.4314413,-0.56900096,175577.2503143941
3.3605685,1.5819864,-0.81979346,173468.6599625998
3.7146258,2.563325,-0.47451425,162905.99321734096
6.599479,6.11022,6.473996,264959.2679261091
3.280539,1.5521936,-0.80020523,173467.01264601643
2.6508775,1.5715513,-0.7201381,199843.80620677618
11.222349,-1.4761653,6.300933,186440.97127922066
8.238504,-5.6574564,5.8754635,173594.6663891363
-0.7094674,-0.03497982,0.29241157,225143.91957998544
8.368074,-5.8584595,5.8866186,166614.96099129837
11.056168,-2.6333928,5.6287193,184446.99264548346
11.061285,-2.6422486,5.621682,184446.99264548346
3.3265018,1.589817,-0.80140543,174945.74403531878
-2.6553133,1.004509,-4.689923,174335.8645957946
2.5098572,2.6562443,11.310072,188199.61466995627
5.7988076,0.99859905,7.555891,226094.1518632827
2.4583364,2.6493378,11.358006,179813.33353031467
2.3712049,2.4272861,11.66417,216254.7548526759
4.7282963,5.2192106,7.2829857,371274.03265548893
4.4945297,3.900014,8.334337,362888.61219488917
4.127335,5.1592064,7.847352,505285.9710631318
-3.799836,-0.9228625,-3.3513832,171071.28231449798
5.154227,5.6731653,6.4005756,283553.58688941895
2.1141868,2.8303852,11.678177,237188.60571333446
4.908071,4.01985,7.320422,345927.5387865723
4.456045,4.9756536,7.7333345,456044.88416816026
-2.9180279,0.82206154,-3.2626665,195132.6252202162
-2.8799713,0.7241192,-4.586449,161206.83994928523
0.9497671,0.6850376,-0.48698568,196604.0497818367
10.996771,-2.589038,5.7019014,190974.2662757644
5.232615,-1.5261545,4.7380047,253439.59356550762
5.578157,-0.33201408,7.5889235,193091.1189620948
5.3464417,-0.10961151,7.546707,183563.254773371
-1.5367066,0.15510559,0.14291978,187246.36667017124
-3.0029223,1.0617456,-5.633424,149713.562905857
-3.0056014,1.0320148,-5.595108,161703.90789224367
5.986936,-0.98903894,7.677801,182699.38906724425
-2.835329,0.42768097,-4.259103,175017.05800683162
-2.89859,-1.123354,-2.3670032,138496.3812478914
-2.8041613,0.86713696,-4.2085724,182833.86733703804
-3.0704613,0.82728195,-2.952317,172531.87072985133
-2.1151266,-0.4280033,-1.2572393,166904.87189309177
5.46267,-0.23444653,7.574334,195557.68975966895
6.4084334,-2.2110863,7.8608923,180455.62016665493
-1.9501642,-0.43338966,-1.0237808,179041.76920695713
-3.9424672,1.9377718,-17.901394,130096.41662058397
5.864323,1.0108948,-10.828363,125694.94368122124
6.200064,-1.5960903,7.7951345,171390.77050751625
-4.438558,-2.5857053,-3.815074,132953.5389725396
-4.4514976,1.2921162,-16.955086,133113.0837378844
2.6093283,-8.35067,-17.885452,114788.71777353206
-12.901772,-4.5741043,6.6954,109275.11965094009
-15.085083,-7.3846025,9.158198,93912.19950452226
-15.611639,-1.6618872,5.4861975,111292.12466896846
-13.014963,-4.39779,6.885894,109239.52633017658
8.017273,-6.4351873,6.047846,151062.38273667172
-4.118103,2.845333,-2.2335534,172437.7689422523
-4.0867476,2.8027143,-2.277255,197966.86158006825
8.214272,-0.8322067,-11.197464,119244.20782747385
7.4525914,-0.48907757,-11.203867,127042.54403917427
7.491141,-0.50415134,-11.20223,135005.20209114728
-4.587909,-2.790957,-3.9015746,123035.50650724939
-4.460747,-2.5719757,-3.7894056,135881.6143801278
-3.0217662,1.0531216,-5.6519456,139505.78883144452
-1.6140348,-0.96643925,-3.0405774,158105.59404254443
6.3940034,-2.2954412,8.00555,146345.02401488257
-8.113558,-6.063534,-8.142501,123665.30874543896
4.912969,5.47486,7.028452,351824.0522836881
5.0199637,5.5854645,6.890561,369910.8093388223
6.0601163,5.359125,6.0935135,275541.19190182566
6.0856624,5.327471,6.0827723,275863.9803122808
6.0837226,5.3234863,6.112835,314408.7423360453
5.020362,3.7478247,7.170267,348788.4786613324
4.5848675,5.032072,7.4877844,439782.052355263
4.5687695,4.967331,7.518939,455195.5598435303
4.534542,3.9081182,8.302085,337312.47559678496
4.442514,4.991111,7.7245064,478458.0830978862
5.1280046,1.652421,7.3262196,272827.8257116126
4.14537,5.157832,7.849148,500575.73306266434
5.0295944,3.7372017,7.155737,319688.1513786337
4.5202765,4.979782,7.5541487,444807.1415131907
7.1425834,6.947611,7.6199236,244192.84483616645
5.0505595,4.0084915,7.1287384,362586.82693713513
4.515737,4.508772,7.853773,396707.30165986595
4.169365,5.1409903,7.8325615,485325.1028718292
4.5710673,2.9680195,8.031517,294062.8908199479
4.605589,3.764758,8.218859,300989.0260388218
4.4695163,3.8273802,8.342326,291385.3751204667
4.4787254,3.9286041,8.319432,344480.1743118266
4.9825964,5.54121,6.9589357,357823.54217030643
4.0029,2.7197123,7.561302,344347.86123870296
4.6266184,3.8413935,8.159163,323866.72519621317
4.626611,3.827859,8.169382,334987.30982190766
3.958745,3.25251,8.18771,302837.3272199459
4.341909,3.7162943,8.437381,265377.0313900519
5.327987,-1.5677352,4.6218967,248601.35675139216
6.6845803,6.654542,6.734682,239422.0815305919
3.5337486,3.3777018,8.553313,244114.35608996853
-4.091234,2.8136969,-2.2560306,187460.3503193778
-4.010126,2.7241364,-2.3422353,190153.1303521702
-4.046741,2.7537708,-2.3046212,192425.80031385284
-4.0383453,2.7628832,-2.3031397,199479.65072934527
6.5711455,7.0008583,6.7250834,233551.4170541905
6.5620303,6.96262,6.713353,233551.4170541905
2.3619323,2.4227495,11.670244,209532.4035808518
5.1339,5.6605473,6.4327984,283553.58688941895
5.151858,5.6528797,6.3878145,302243.7143689897
5.039425,5.585538,6.9143524,325531.7749508011
2.1094785,2.8402061,11.675753,212991.33631254008
5.5243773,-3.1010451,5.1605263,208821.72218641546
3.2772393,1.8161659,-0.65612817,176396.79977210658
3.2968836,1.809042,-0.6539476,179571.9334595896
3.6546464,2.4952898,-0.5549998,172277.6799828569
11.091354,-2.531272,5.6411343,186324.01455003247
3.2762656,1.8188429,-0.6530583,179571.9334595896
1.2318978,0.80050087,-0.4045794,200969.91722266714
-4.060486,2.7732906,-2.2926607,193859.9131807467
11.057579,-2.6333084,5.6319447,184446.99264548346
5.5115047,-3.4021654,5.3187103,178308.72026266536
5.4668956,-3.3619328,5.3290634,180816.8066705265
3.6889424,2.5337849,-0.49271822,170988.32955601456
3.2815742,1.8504057,-0.62431836,172071.84830158995
11.06765,-2.539854,5.676676,176946.9074874838
8.222754,-5.651996,5.908698,172197.85472812643
5.5562387,5.2503586,4.6433573,212029.81582010927
5.5513873,5.255431,4.647026,211371.39801872917
7.2007422,7.0273685,7.7024136,250157.24670588571
8.192879,-5.6052914,5.888424,179697.93988612609
5.359349,-1.6151428,4.6061964,262520.0220144762
8.372128,-5.8624735,5.877327,184334.47407609134
10.98616,-3.049581,5.44633,181178.57937695726
6.1437726,0.8865652,7.5950603,225631.29912977852
4.758337,-1.9524179,5.848318,215221.4598683325
10.0719185,-1.2858682,6.194442,199835.7789588183
11.059433,-2.7013988,5.589921,180957.83190363692
8.75075,-0.92221737,6.3691645,226469.12811518964
3.2862792,1.5483913,-0.7892983,174945.74403531878
6.1096663,0.9327593,7.598283,229002.3726097882
3.2865586,1.5633535,-0.8109822,174945.74403531878
11.155247,-2.8542085,5.3978214,174854.55840664712
10.976522,-3.0413709,5.473239,171029.04674826443
2.7392592,1.6020126,-0.7196598,184671.3762743009
3.3021793,1.5718384,-0.8055315,174945.74403531878
4.175779,5.061967,7.8754063,658404.0416690264
4.024213,2.7378988,7.511772,358681.01342723455
3.7841692,3.070138,8.14366,267436.78177462204
4.14367,5.172635,7.8584642,505834.68169345014
4.5220423,4.1228113,7.91306,369922.0888486124
3.9751935,2.8672667,7.8119736,311962.93794812314
4.329895,1.6405964,6.9740276,267438.95242715953
4.239433,4.989971,7.885894,659546.3700422612
6.095531,0.89379215,7.614091,214807.2823436844
4.199478,1.9403696,7.149907,295491.1233046703
4.333941,1.6362934,6.980077,273564.6388635555
3.9564824,2.6637201,7.537081,326277.5047030217
4.8972282,3.183466,7.419756,391485.78281440237
4.7074814,3.3013906,8.222327,254212.91005320798
3.9421043,2.6646595,7.539316,341619.0324091641
5.2343764,-3.2470655,5.5254,185431.04710294533
6.588076,6.054991,6.4330406,266003.1989370084
4.9848213,5.5006,7.0551386,342938.7178848118
7.2502685,7.0836344,7.75675,254318.31530966563
6.568422,6.9797325,6.714596,228734.27881543702
4.45577,5.044379,7.69907,416522.5120507739
7.116531,6.931649,7.5961924,251370.14158371094
6.1236863,5.308507,6.128829,297093.3191197509
4.7439604,-1.9655981,5.8624945,217489.96903040196
6.023785,5.193844,5.921673,306924.2215344381
6.1337447,-2.679947,4.7472105,219209.36146375586
7.2050557,7.0163126,7.693331,256409.79152519853
6.602793,6.995784,6.770133,233253.49406740483
6.59932,6.977725,6.7436132,221234.19365743737
4.870614,-2.068459,5.715082,232057.89851705343
6.0358415,5.457019,6.1794567,296278.18090608245
4.398752,1.4653244,6.7076044,236592.25788689862
3.54252,3.3634005,8.543147,244114.35608996853
2.3307548,2.462223,11.637413,201552.50752346223
5.322642,-3.41436,5.493927,185633.94490928
3.0769567,2.849986,10.354236,227055.73061696396
3.3312302,1.9440851,-0.6452918,163474.66254377793
3.6332684,3.2928562,8.437717,258204.66777929952
4.3765373,3.330018,8.191907,306963.9412295223
4.3831515,3.7542868,8.402636,274724.79491511895
7.1159635,6.9190626,7.5845537,236692.7596781668
9.1420555,-0.63271236,6.423128,209168.1459056533
6.566605,6.9175463,6.7683935,245776.51115463572
7.113523,6.917633,7.5871325,244192.84483616645
-0.6734781,-0.021519661,0.37788105,244690.75165998854
4.5813007,2.9630957,8.063675,332092.6822595221
5.737951,4.4042854,-0.88222337,126968.97036672004
7.972626,-6.4957705,6.0745163,146803.9483212821
5.896107,4.610652,-0.24032497,146015.2482120155
4.8690314,-2.2559814,5.711852,205244.25947235362
1.3424802,0.8869505,-0.41812158,201911.3137871417
1.1843419,0.79136753,-0.4049213,187771.7566307087
5.441958,-3.344864,5.3387976,177158.1370346523
5.308656,-1.596415,4.627307,253866.90114787527
-3.6096911,2.2617168,-2.4440155,193557.3067378854
-2.3801072,0.82515144,-5.6834154,149053.3788651192
-3.8212373,1.0184822,-16.298635,143079.30592994115
-1.7018842,0.019021034,0.025179863,150509.27029755223
2.6026816,-8.343589,-17.876007,117115.32977315635
-5.769619,-6.506028,-5.579278,130116.04459918634
-5.637393,-7.9217467,-6.646228,124091.79890430727
-8.125465,-6.071033,-8.14119,129768.58224242873
-15.560299,-1.6530986,5.631937,129787.32757982891
-3.1410246,-0.8275175,-2.4129055,135261.38556095024
-5.7515087,-6.5263605,-5.5616307,132968.38987621418
-5.7500563,-6.4993134,-5.5414305,130116.04459918634
-4.6437383,0.55965614,-16.679405,127459.15500937327
5.4719806,0.9431076,7.445279,271605.3174515332
5.3524528,0.5280647,7.376151,235229.24905930343
-3.9118156,0.9836197,-15.201954,134905.31976023942
-3.507089,1.1179619,-2.6936867,192371.57817847625
-2.5023565,1.3511486,-5.330734,172835.8587952138
4.6859183,3.4968758,8.069134,319801.51759470627
4.743338,3.0724964,7.6126413,313112.21293866145
2.3564835,2.4090643,11.695859,221551.70399081928
2.4878778,2.6006784,11.367168,184439.5229545855
6.6295066,6.9574156,6.77038,221234.19365743737
5.5329375,5.2865067,4.6969156,206477.1644481819
5.5494437,5.265168,4.6723967,218496.46485814935
6.637628,6.9703884,6.781706,221234.19365743737
7.9357553,-5.9832463,6.770176,210031.63299936373
7.9373794,-6.542157,6.078727,159490.11287388124
4.5911984,3.554307,-1.0453677,171311.09945803205
4.6069674,3.567068,-1.0096798,164016.8459812994
4.57154,3.534628,-1.066633,177414.37295502186
4.5904627,3.553835,-1.0757871,172114.09811202638
4.5841956,3.547185,-1.0529628,177414.37295502186
7.946242,-6.5228662,6.110861,153254.6841750295
2.5552359,2.6419916,11.257144,192660.6264920884
8.694992,-0.876966,6.420394,214163.60211830703
5.41876,-3.4005766,5.379119,182986.4449349517
4.713461,3.3246593,8.297842,304555.6873482351
4.6874156,3.4298134,8.19474,276515.6171589098
6.6390147,6.975954,6.749077,262909.7886668551
4.9620376,0.7111807,6.8996763,261978.82265986287
-3.332843,0.4927435,-3.2446244,179384.6839845247
-3.49045,0.9093933,-2.880622,193978.97705698837
2.556272,2.9466114,10.989631,198088.24673620344
-1.7540226,-0.5754967,-1.3981066,177969.7130331383
-2.7642186,0.70812607,-4.7787023,161803.55356263416
4.9216614,3.1881952,7.4093685,315585.70951142936
-1.3968681,-0.16783142,0.21942544,205292.12977828196
8.795998,-0.9173517,6.3716373,218640.1362741553
-2.5663338,1.2648659,-5.243715,144988.76229937357
-1.3072715,0.013678551,0.34615064,189742.88866998418
-2.5429847,1.4018707,-5.3668356,140638.0508787451
-2.8102496,0.8095379,-4.3091755,163326.3863917191
6.10422,-1.2031937,7.7136736,184214.2114119033
4.7813215,-1.9220452,5.8306856,215980.1765107926
5.8680634,1.0372753,7.5701427,231904.71854529245
-2.6172893,1.0672264,-2.3252015,144317.9894007027
-3.0010288,1.0689754,-5.621775,150239.2961832605
6.379372,-2.2341132,7.946248,163507.7260053818
-2.236835,0.85577774,-6.0548525,134766.99034034292
-4.4877996,1.4171438,-16.989487,139052.03539460158
-4.7910104,1.1520653,-16.11526,148608.4905599907
-3.8872597,1.0218287,-15.241574,136762.2361401485
-4.7170534,-2.4520688,-3.7037733,133611.24652407705
-2.6378167,1.0736713,-2.2558339,144386.28883742564
-12.9774475,-4.658499,6.6709547,116741.0229130472
-3.6667805,-0.81234646,-3.2652826,129195.0607877392
-2.158341,0.7909908,-6.049244,141632.50335288743
-5.6344576,-7.9285183,-6.652466,121239.45362727944
-2.1547074,0.7214174,-6.035516,133688.73558013642
-3.893817,2.0553837,-18.02829,125150.42568591138
-5.290557,-5.270034,-4.6757703,126515.55928228694
-3.8801525,2.0785904,-18.04142,121434.9093144942
-4.080058,1.2823334,-15.364792,156770.14543845356
-5.719712,-6.550124,-5.5858736,140468.47503421386
2.6344066,-8.37573,-17.862236,114788.71777353206
6.3956065,-2.295835,7.9912243,162298.6623767521
-3.00478,1.0481749,-5.6298375,133862.62005335392
-2.9946392,0.59188175,-4.018099,145104.6766465982
-0.87887406,-0.0873909,0.25379658,204904.56468547
-2.813839,-0.026878357,-4.050089,150174.60821050592
-3.398745,1.1267691,-2.6987793,227697.5684397521
-2.830556,-0.04658127,-3.9857616,188161.71693678558
-4.478476,-2.7041006,-3.8802967,128939.53847783242
-13.054096,-4.773864,6.6914206,107828.83862037677
-2.0973032,0.7379589,-6.0757623,128314.15974641567
-4.0004387,1.368968,-15.411736,125270.85412813876
-15.526497,3.009388,10.371401,80740.46145302997
-15.54645,3.0210047,10.384383,80740.46145302997
-15.539284,3.0187063,10.380717,80740.46145302997
2.6107664,-8.352106,-17.88427,114788.71777353206
-1.6550385,0.054789543,0.031953335,164843.0245493352
-5.032339,2.2299833,-16.706512,120905.99252621269
-1.923379,-0.612504,-0.59425235,131047.89081933281
-3.8668745,-0.7639227,-3.6401644,130999.17770933229
-2.9895983,-0.8841343,-2.3080015,149368.5576538705
-2.5520046,1.046483,-2.3650587,143085.44829860743
-4.2814927,1.0252047,-15.431199,153255.41553919564
-2.5816035,0.8787689,-5.081579,161376.31505833322
-3.8711774,2.06956,-18.049236,121434.9093144942
-3.191183,-0.82138634,-2.4879985,138569.8440026944
-1.2276491,0.16811085,0.37817597,204175.4417925597
-2.2700062,0.8906231,-6.024782,144585.78020874987
-8.919445,-6.6695566,-8.050251,121441.3292424468
-3.9062874,1.2263756,-15.382264,133988.91866523135
-4.554288,0.7780304,-16.776415,134027.0166578183
-2.8665118,0.735775,-3.4441633,149553.97149083155
-5.0584464,2.2399416,-16.859695,113970.82740890162
-2.4447944,0.9481411,-5.292341,166299.6318555964
-4.5310593,1.8575706,-16.875446,136733.33068419428
-2.5439754,0.23226833,-2.5635586,169130.0617653923
-3.7924242,1.9865627,-18.118904,118582.56403746636
-5.2100673,1.5396719,-16.357689,119131.90200939134
-3.368346,1.2223101,-2.6160965,195621.0276839812
-3.6981769,-0.7648964,-3.3209124,139548.73583236506
-4.840315,1.8652697,-16.264582,122383.07659893164
-10.228025,-7.577128,-8.009764,127071.7499027133
-2.543981,1.0129814,-2.4279304,139249.46567076002
5.7986646,0.8339243,-10.934959,117367.6906812393
-2.0112565,0.6445532,-6.183191,117563.14636845406
-4.8612146,1.7739954,-16.93002,128950.6918777983
-10.076458,-8.013108,-8.244719,112564.73827053988
-4.4513874,-2.5218062,-3.793265,137031.6785159859
-6.5077925,-1.1555319,1.78367,106904.91393498713
-5.1371045,1.5295906,-16.463905,126631.987167391
-4.964259,2.2052774,-16.907969,118820.11827439137
-3.0184689,-0.70473194,-2.4604244,129616.53102664207
-10.13611,-7.986458,-8.230238,120047.543674062
-6.4517694,-1.2108326,1.7285647,121525.37116697076
-5.2846117,-5.254162,-4.6541257,119015.47412428728
-2.965498,-0.9134698,-2.152041,152532.2134712495
-1.1147468,0.13213062,0.35338616,224877.44465556237
-12.998594,-6.60816,-6.9201603,95513.70622505
-16.972456,1.1540527,9.901316,74637.1879560402
-13.060091,-4.6687117,6.7492847,114366.36292540157
-15.941986,2.3122425,9.977814,74637.1879560402
-3.360585,-1.9133997,-1.9369057,137118.89434746263
-10.265516,-7.450478,-7.9482565,103476.36427702299
6.0304265,-1.1028776,7.691141,164900.73244646617
-3.8022661,2.0081644,-18.115555,118582.56403746636
-2.2156792,0.8409815,-6.088365,131914.64506331508
-1.5786695,0.12785721,0.108756304,174496.908920235
-5.27472,-5.26606,-4.732527,120412.28578529716
7.642792,-0.5594425,-11.431555,123266.33085098134
-2.000795,-0.48886585,-0.97687554,152123.48420988774
-5.1218524,2.3828306,-16.856815,110255.31103748443
-4.798112,1.976963,-16.418034,128936.81582900838
-5.2962284,-5.2662787,-4.6599293,121867.81940131512
-4.845808,0.9435091,-16.528378,141825.35286951874
-4.474414,1.4059525,-17.021255,131253.69918290115
-4.916722,1.1156178,-16.335846,147087.00572882016
-4.7634115,1.3454151,-16.086554,145169.81430764857
-3.6485562,0.46842098,-3.2104294,169344.43984085924
-2.5845408,1.1185389,-1.9993846,134946.7099602241
-3.872948,2.0731926,-18.049839,121434.9093144942
-1.7506106,-0.58002186,-1.4238331,197855.34546402347
-2.0661528,-0.49473953,-0.93858576,156104.2759680857
2.6461592,-8.387495,-17.846516,114788.71777353206
-5.061941,1.1297998,-16.54203,137811.5854444008
-5.2476707,-5.232593,-4.734834,115764.54590432535
-4.482275,-2.5221887,-3.708429,127972.29291248338
5.8608375,0.4025736,-10.766198,119163.74356120927
-9.980488,-7.042868,-7.8524804,117993.65585194633
-5.7375197,-7.3808393,-6.20802,130882.00293292839
-11.183834,-7.416855,-7.6863976,103013.79138304965
-15.414953,-8.192957,9.662306,85584.94650454033
-5.558287,-5.532442,-4.8814898,109464.52723679705
-5.2617693,-5.2424293,-4.713844,134313.89549398737
-15.6002445,-7.871451,9.427072,93383.28271624076
-13.076412,-4.897065,6.628827,99834.01856998814
-15.689672,2.390953,9.870398,82435.52416774063
-15.427076,-8.23111,9.643002,91688.2200015301
-2.0881555,-0.57335377,-0.73722935,116963.36041660955
-10.363619,-7.3520074,-7.880378,101616.97972203977
-5.57669,-5.551767,-4.894439,101964.44207879738
2.9249964,2.8950386,10.524843,209893.86590735373
-1.6274374,-1.1060381,-2.8421197,137122.89466079517
-4.5871024,-2.2285328,-3.3812244,125587.77231106773
-4.731058,-3.0183258,-4.0065517,113145.86171232168
-1.464582,-0.2736025,0.16984391,149935.63107604985
-1.6042451,-0.9710417,-3.035464,154413.91349670547
-1.58946,-0.4340992,-0.11733103,145425.84911397228
-4.707887,-2.3442097,-3.5337198,129665.91185451404
5.27828,0.6262827,7.3614264,238488.210985065
-1.106671,-0.2209425,0.17804217,188420.75494164845
-1.5938002,-1.1054344,-2.8435426,140826.67658358876
-2.5818238,0.99841785,-2.4208424,139249.46567076002
5.291022,0.6721039,7.3882713,193366.61398732956
-5.0039396,-2.722208,-3.953877,117642.88440707441
-15.625341,-1.6110854,5.5761986,89378.79276847467
-3.6994462,-0.86644125,-3.3054025,120353.96885115994
-10.249983,-8.044675,-7.7733426,113961.54993154977
-4.5210147,-2.1946664,-3.3525188,123820.47037412047
-5.698524,-6.2267356,-5.4448695,137087.2129689045
-1.6011703,-1.0355072,-2.9379892,145610.68875920057
-12.1852455,-6.602323,-6.9611487,106695.12585857429
-2.0781097,0.6380005,-5.934964,122444.54733445006
5.8605027,0.5399618,-10.833889,132666.11205093938
-12.976061,-6.6435027,-6.943018,95513.70622505
5.7758756,-0.012493134,-10.348637,131313.13222324438
-4.737339,-2.3688035,-3.5650494,110765.60406138122
-4.5238314,-2.188302,-3.3576329,126984.58397207761
-4.71407,-3.0130377,-4.012413,119249.13520931145
-3.3953443,-1.9435115,-2.0066867,126778.75229081062
6.2379518,-2.1932783,8.116202,132767.11104076542
5.851784,-0.049531937,-10.399936,131660.82149933977
7.1612906,-0.49632263,-11.667608,107469.28143699146
-1.2937279,-0.4815569,-0.036446095,156859.46859497752
-2.0632696,-0.4979515,-1.1358962,165285.47658156452
5.8397546,0.021103859,-10.43441,136714.74569207727
-4.4496584,-2.6009007,-3.8030925,117216.33991512861
5.793225,-0.07069969,-10.342886,123939.98886801975
6.2082677,-1.9055514,7.979294,154953.86392203788
-1.2692525,-0.0323925,0.32696247,174295.12779389348
-12.521154,-6.617249,-6.9511003,103312.04243675042
-12.007277,-6.6030197,-6.9769144,103312.04243675042
5.8347106,-0.6249428,7.655714,158977.46577740944
6.1708226,-2.1581826,8.194915,138896.4418671883
-1.4110605,0.21224499,0.2820232,205424.67410427314
5.892051,-0.0397501,-10.437405,126621.31675045619
5.865502,-0.095412254,-10.394779,137764.09499632954
5.686006,0.29105186,7.4992104,198499.73833837893
-1.6544727,0.006924629,0.01360774,168611.19200197078
-13.034405,-4.62934,6.7452507,116396.01089503552
-10.346916,-7.328551,-7.8703327,109415.31593374019
-13.079847,-4.8504686,6.6629667,101311.1026427071
-4.3421226,-2.4303622,-3.7506273,131005.27300663546
5.7730546,-0.55765915,7.6403694,162699.70808975145
-11.167887,-7.432054,-7.7016807,103013.79138304965
-6.922163,-1.1591902,2.1769242,92030.30288854573
5.2537417,0.44959736,7.422987,198182.48543786712
-1.0099547,0.13741302,0.3368194,233398.84130933566
-12.959393,-6.6202226,-6.9183598,103312.04243675042
-11.99847,-6.597789,-6.9726725,106695.12585857429
-8.10251,-6.053479,-8.133961,128514.59961092872
-3.302447,0.5337362,-3.0836,165525.931514958
-12.9358425,-4.5262327,6.726392,113949.01425878155
-15.574724,-1.6534638,5.5998,106582.6367403635
-5.6611834,-7.768564,-6.516884,142325.617685791
-4.2825756,1.8469458,-17.25919,126284.20017998395
8.206259,-0.8313103,-11.185673,119244.20782747385
2.6021543,-8.34341,-17.893349,117641.0630505599
-3.838007,2.046011,-18.080221,118582.56403746636
-5.7543797,-6.520229,-5.5632906,130116.04459918634
-3.8585994,2.0613155,-18.064888,121434.9093144942
-5.642007,-7.9274607,-6.6515026,121239.45362727944
-4.647024,0.5628166,-16.677502,127459.15500937327
-3.9692266,1.152174,-15.267353,135385.73032624123
-2.6154847,0.8612833,-5.0611005,149639.4417896843
2.6085486,-8.350316,-17.886433,120891.99127052183
-3.761262,-0.82568455,-3.344695,149270.33943471662
-1.0379587,0.15321636,0.35433602,223735.3036226292
-3.5702333,-0.8972392,-3.2597287,151948.10659758115
6.177627,-2.1007595,8.113874,145995.04166042936
-2.7705746,0.06732082,-4.1540604,151295.01875467898
-4.4967155,1.7589884,-16.864977,151182.58067909552
-15.534021,-1.6928406,5.622899,95829.52862222202
4.984242,-1.2018952,5.4930077,287342.031643111
-2.2851038,-0.49461365,-2.906726,180087.74383583124
-0.69470406,-0.016654015,0.27613115,223357.76462465827
-4.2277346,-2.1852055,-3.7238533,151424.08177534415
-3.2191477,-1.3760977,-2.3061135,154158.04026996682
-15.715113,-1.5110207,5.6985006,103198.5327540107
-0.9597933,0.14928341,0.33434367,249237.88263772748
-0.9381114,0.06481075,0.23839831,222296.08498334273
-2.3366318,-0.5665903,-2.4913907,149245.56150270172
-3.8083656,1.9679222,-18.104631,118582.56403746636
-15.2101555,-7.6388674,9.318426,104864.7638670018
-3.5075371,0.7162571,-2.9809206,141841.0025903589
-16.949575,1.1770029,9.919412,74637.1879560402
-3.8807778,1.0728798,-16.626354,136896.0722758643
-3.6399171,0.10228443,-3.4562824,126569.1859989781
-3.8047948,-0.82198334,-3.4432776,150492.4984065084
-7.019155,-1.1229239,2.2712774,95186.03493051481
-3.929051,-0.69397163,-3.6168616,134247.32219747428
0.90662694,0.6566477,-0.5351324,207884.62107185274
11.06661,-2.7100267,5.584442,194205.3568046946
4.3871155,1.571662,6.911501,248571.99427046563
5.3655105,0.9243021,7.3860674,271442.81265203503
5.134828,1.6314754,7.320611,256026.75134247766
6.0704885,0.9433794,7.6387396,225727.69407942763
6.0985894,0.8669615,7.6146965,217539.4823606645
4.528139,3.8684149,8.300403,339366.3477764969
4.590423,3.9182453,8.161262,408536.66887812456
7.1276393,6.93316,7.6040077,244192.84483616645
5.040582,3.7618008,7.1467648,308513.8781303669
6.1114974,-2.720078,4.773983,223874.58073493338
5.4671464,-3.3300714,5.279868,188316.89182852616
7.1385417,6.9433594,7.6143494,244192.84483616645
4.539505,3.913618,8.283811,365394.57978899573
8.142244,-5.570027,5.912527,188849.01604990402
11.060102,-2.6327977,5.6308355,184446.99264548346
8.217325,-5.681103,5.9746237,185927.1772595503
7.932034,-5.9749646,6.8484774,171432.09923005183
6.0970836,-2.714273,4.779393,216374.4955769337
6.6039863,6.9827433,6.737647,233551.4170541905
8.201847,-5.6263356,5.9050455,172197.85472812643
9.142103,-0.64285564,6.4195347,209572.33240255303
-4.103648,2.825266,-2.2471929,182163.40118123443
5.8759093,1.0525866,7.5761576,244105.14698919354
8.854645,-1.0082188,6.308612,223065.14621137865
-0.9336996,0.16051292,0.24916363,237263.09261535885
-0.75605917,0.16348839,0.13634467,234941.36791465644
-1.0465958,-0.26835346,0.06665945,187517.81186825168
2.910203,2.9080381,10.551471,220233.37971011858
5.935659,4.6418915,-0.24366665,132113.63850332532
5.632646,4.216937,0.29828858,133172.26528492942
5.056483,4.086192,-0.22055864,163831.01508222616
5.04076,4.0584583,-0.2553668,166077.27991675885
1.2174864,0.8173332,-0.42149305,196208.2402431654
6.2398906,4.412965,-1.0494151,125662.90264957793
5.613814,4.220703,0.32220674,140970.60149662985
6.239223,4.419277,-1.0612404,98845.91814627324
1.2238846,0.81392384,-0.41668248,202311.51374015515
8.835276,-0.88675165,6.3715963,219126.40258030046
